Price,Close,High,Low,Open,Volume,SMA_20,EMA_12,EMA_26,RSI,MACD,MACD_Signal
2024-08-12,4119.76611328125,4162.332168001852,4110.634507665087,4153.494944715224,936912,4196.6090087890625,4155.772569947472,4112.221857538927,40.200152178500076,43.55071240854522,73.17269397466352
2024-08-13,4121.04345703125,4157.423172797769,4107.345567268085,4136.802982285547,1495593,4198.445727539062,4150.429629498823,4112.875309353173,39.913321297684064,37.5543201456494,66.0490192088607
2024-08-14,4217.5654296875,4228.317578037032,4112.40236132334,4132.875360818273,3226545,4204.65546875,4160.758214143235,4120.630133081641,47.816012243531496,40.12808106159355,60.86483157940727
2024-08-16,4336.18017578125,4346.932323500371,4246.875404760914,4271.32496210224,3457058,4210.080541992187,4187.746208241391,4136.596802911242,52.07566064710804,51.14940533014942,58.9217463295557
2024-08-19,4408.79296875,4412.966102406389,4310.945354320212,4341.040916446269,2055210,4219.29091796875,4221.753402165793,4156.759481862261,57.29400440318815,64.99392030353192,60.13618112435095
2024-08-20,4441.490234375,4482.436229168461,4418.611835982054,4423.5214046887,2212298,4230.875024414063,4255.559068659517,4177.850648715056,60.336315048201214,77.70841994446073,63.65062888837291
2024-08-21,4469.1806640625,4477.5269313687795,4411.29665372891,4436.286551737751,1896990,4243.107202148438,4288.423929490745,4199.430649851904,60.75750482785532,88.99327963884116,68.71915903846656
2024-08-22,4420.57568359375,4478.459690688716,4415.862689393936,4477.526680850177,1829872,4252.71767578125,4308.754968583515,4215.81176346241,56.47527351599043,92.94320512110426,73.5639682549941
2024-08-23,4383.16455078125,4424.503214207465,4374.425614579285,4418.611731898268,1809253,4259.6597900390625,4320.202596613935,4228.2082662267685,62.318573531533744,91.99433038716688,77.25004068142866
2024-08-26,4421.017578125,4469.818401872383,4403.882992094799,4407.810646937247,1844164,4265.286157226563,4335.712593769484,4242.490437478489,76.94683742340519,93.22215629099446,80.44446380334182
2024-08-27,4415.8134765625,4428.431164573309,4405.650573010988,4423.521595654713,930697,4270.98369140625,4348.035806506871,4255.329181114342,75.7158774373259,92.70662539252953,82.89689612117937
2024-08-28,4424.55224609375,4479.981468869434,4376.6839509469255,4417.384467523588,1848058,4277.891430664063,4359.807566443314,4267.864222964668,74.91021672830568,91.94334347864515,84.70618559267254
2024-08-29,4430.19873046875,4473.599514554176,4379.335784660146,4379.335784660146,2133641,4284.099584960937,4370.636976293381,4279.889001298304,78.68918226753452,90.74797499507713,85.91454347315346
2024-08-30,4471.39013671875,4509.193819455762,4406.6327273671195,4418.6122679625305,3637222,4291.7904296875,4386.137462512668,4294.074270588707,78.16287994677363,92.06319192396131,87.14427316331503
2024-09-02,4439.28076171875,4505.020076011625,4430.394634473508,4493.237111558238,1216500,4303.475170898438,4394.313354698219,4304.83030696871,78.2170097384789,89.48304772950905,87.61202807655384
2024-09-03,4430.73876953125,4473.500923144872,4414.586095966468,4439.281131802064,1717263,4321.017065429687,4399.917264672531,4314.1568597511205,77.00336000790189,85.76040492141055,87.24170344552519
2024-09-04,4398.2373046875,4405.847136492228,4356.457065075125,4395.979094770648,1265505,4336.1409912109375,4399.658809290218,4320.385040857519,67.73316668072479,79.2737684326994,85.64811644296003
2024-09-05,4394.9970703125,4417.629990620445,4373.591062750139,4399.955543002937,1688793,4349.666845703125,4398.941618678262,4325.911857854185,57.46324973575002,73.02976082407713,83.12444531918345
2024-09-06,4376.14404296875,4437.219269128685,4359.696987890559,4393.033151008172,1649179,4363.619848632812,4395.434299338337,4329.632760455263,45.2026901955945,65.80153888307359,79.65986403196148
2024-09-09,4369.07421875,4409.03830092537,4350.3689532319695,4374.425840570686,1184938,4374.460180664062,4391.378902324746,4332.554349958577,38.49283692521602,58.82455236616897,75.49280169880298
2024-09-10,4426.31982421875,4457.839350275992,4360.1389358947,4362.102763319449,1385591,4389.787866210938,4396.7544287699775,4339.499940644517,43.77405329493791,57.25448812546074,71.84513898413454
2024-09-11,4398.33544921875,4467.069411676029,4390.381851958678,4439.674113958071,1325919,4403.6524658203125,4396.997662685173,4343.85812646483,46.563525140558376,53.13953622034296,68.10401843137622
2024-09-12,4435.9921875,4450.622607300757,4351.154451209502,4428.676737874571,2742216,4414.573803710938,4402.9968203489925,4350.682871726694,58.15653096950168,52.313948622298085,64.94600446956059
2024-09-13,4440.8037109375,4464.762313187297,4423.521931143341,4448.069777598077,1458786,4419.80498046875,4408.813265054917,4357.358489446013,53.40207674276465,51.45477560890413,62.247758697429305
2024-09-16,4431.6220703125,4463.828648356052,4413.162284266815,4445.123383881834,1155120,4420.946435546875,4412.322312017622,4362.859495436123,52.68149095402638,49.46281658149837,59.69077027424312
2024-09-17,4424.15966796875,4453.764272150941,4385.226883000954,4431.62230848725,1699364,4420.079907226563,4414.143443702411,4367.4002489570585,49.93312038331004,46.74319474535241,57.10125516846498
2024-09-18,4267.54443359375,4415.715125527233,4242.84939817985,4415.715125527233,2961779,4409.998095703125,4391.58974983954,4360.00352189311,31.702231440549113,31.586227946429972,51.998249724057985
2024-09-19,4218.44873046875,4342.219248359466,4204.35817203477,4310.650337218327,2927551,4399.891748046875,4364.952669936341,4349.5179817876015,22.042588283041113,15.434688148739951,44.685537408994385
2024-09-20,4207.40185546875,4252.3737899385205,4151.040105806238,4238.823093407437,5447908,4391.10361328125,4340.714083095173,4338.990861319538,23.119019693971353,1.7232217756345563,36.09307428232242
2024-09-23,4191.298828125,4231.459004478235,4176.0791650499295,4222.22911114853,1702319,4379.61767578125,4317.727120792069,4328.050710712536,22.72071348385238,-10.323589920466475,26.80974144176464
2024-09-24,4194.0478515625,4213.39174349326,4163.314144118252,4174.753342987435,3012026,4368.52939453125,4298.6995409105975,4318.124572997718,25.044995154367996,-19.4250320871206,17.562786735987594
2024-09-25,4197.43603515625,4212.017551040905,4163.314530454997,4175.4412618287715,2713073,4357.173583984375,4283.120540025313,4309.184681305757,25.863815378962045,-26.064141280444346,8.837401132701206
2024-09-26,4214.865234375,4238.725549338179,4182.953033998253,4182.953033998253,3964251,4346.406909179687,4272.619723771419,4302.198055607183,30.22765502750657,-29.578331835764402,1.1542545390080852
2024-09-27,4230.77197265625,4298.818403851764,4222.2780351461415,4256.596112539378,3012477,4334.376000976563,4266.181608215239,4296.907234647854,33.40411295208432,-30.725626432615172,-5.221721655316567
2024-09-30,4191.298828125,4221.001718965056,4183.001465184691,4209.365945175714,2503416,4321.976904296875,4254.661180509049,4289.084389720236,20.54164550067017,-34.423209211186986,-11.06201916649065
2024-10-01,4210.34814453125,4218.056263856357,4166.211406289576,4178.583136778167,1823365,4310.957373046875,4247.843790358618,4283.252075261792,25.89713218206586,-35.40828490317381,-15.931272313827282
2024-10-03,4156.1953125,4201.608822204832,4133.85677529384,4185.505533031941,3350119,4298.8552734375,4233.744024534215,4273.840463205363,15.581663543318442,-40.09643867114846,-20.764305585291517
2024-10-04,4175.3427734375,4220.26532782277,4147.652613708516,4148.5856235577485,2965463,4287.87255859375,4224.759216673182,4266.544338037374,18.45764678579718,-41.78512136419158,-24.96846874107153
2024-10-07,4195.57080078125,4219.529403464621,4152.906451090779,4196.601618570953,1472619,4278.843896484375,4220.2686911513465,4261.287038981364,22.6695823152496,-41.018347830017774,-28.17844455886078
2024-10-08,4176.32470703125,4202.001656010186,4127.9165503585355,4195.324834210528,1541867,4269.2064208984375,4213.508078209793,4254.993532910986,22.06743447844711,-41.48545470119279,-30.839846587327187
2024-10-09,4176.03076171875,4217.3200479400675,4169.893800065752,4182.953062683279,1082504,4256.691967773438,4207.742337211171,4249.144438748598,34.074030013086116,-41.40210153742737,-32.952297577347224
2024-10-10,4150.9423828125,4216.19074786921,4122.663456603558,4176.324950925273,2378875,4244.322314453125,4199.003882688298,4241.870212382962,37.18082571308298,-42.866329694663364,-34.935104000810455
2024-10-11,4074.156982421875,4165.229488527156,4038.0716498141223,4068.068925004607,5759183,4226.230554199219,4179.796667262694,4229.447010163622,29.7525284715055,-49.65034290092717,-37.878151780833804
2024-10-14,4061.833251953125,4090.0632711112576,4047.644886515852,4065.122758771127,2137590,4207.28203125,4161.6484495227605,4217.031176222104,30.098230765362302,-55.38272669934304,-41.37906676453565
2024-10-15,4042.34228515625,4094.531383895366,4020.936757446088,4056.3345559239197,2759474,4187.818041992187,4143.293655004836,4204.0912583653735,27.821045282636348,-60.79760336053732,-45.26277408373599
2024-10-16,4020.8876953125,4040.5751141050914,3993.6395885284373,4011.1177013655647,2359151,4167.654443359375,4124.461968898323,4190.5206240651605,25.48415224369188,-66.05865516683753,-49.4219503003563
2024-10-17,4034.68359375,4055.2548785670365,4018.9238301370233,4038.414674215347,2522659,4156.011401367187,4110.649911183196,4178.977140338112,24.72458224997328,-68.32722915491559,-53.20300607126816
2024-10-18,4058.356201171875,4081.0938417563607,4015.981878743336,4025.824971583393,2361000,4148.006774902344,4102.604725027609,4170.042255955427,26.32967616386675,-67.43753092781844,-56.04991104257822
2024-10-21,4015.834228515625,4074.991311135829,4006.138686185549,4067.7565419545163,1595450,4138.428393554687,4089.2554178719192,4158.619439108034,26.11109375301227,-69.36402123611515,-58.71273308128561
2024-10-22,3952.493896484375,4025.628123729215,3943.4875627358756,4002.201514906106,1928049,4126.488146972656,4068.2151838122973,4143.350880395171,18.672201139364176,-75.1356965828736,-61.99732578160321
2024-10-23,4002.447509765625,4049.0051452980897,3932.463025582815,3936.8433940172417,1966476,4116.908129882812,4058.097080112809,4132.913593681871,31.127968800289125,-74.81651356906195,-64.56116333909496
2024-10-24,3984.38525390625,4014.9973672208257,3941.1741746389275,3941.1741746389275,2676744,4106.255590820312,4046.756799157954,4121.911494439233,26.49798801946116,-75.15469528127915,-66.6798697275318
2024-10-25,3993.884033203125,4027.7934387000987,3969.42385229137,3993.3918785796277,1759676,4095.2065307617186,4038.6225274725957,4112.427978792114,24.504146387380914,-73.8054513195184,-68.10498604592912
2024-10-28,4026.66162109375,4069.134469419595,3987.436801068887,4005.1051041743235,1532534,4085.001013183594,4036.7823880296964,4106.074915258902,31.706465494088363,-69.29252722920592,-68.34249428258448
2024-10-29,4011.306396484375,4039.1131336663107,3996.394207004564,4031.5832637923236,1445885,4076.0013916015623,4032.863004715032,4099.055024979308,30.58051428706291,-66.19202026427593,-67.91239947892278
2024-10-30,4020.55859375,4042.55800112918,3996.344730916741,4011.0601058196758,1935002,4066.5119140625,4030.970018412719,4093.2404745178774,34.032754183369846,-62.270456105158246,-66.78401080416988
2024-10-31,3906.18212890625,4014.308599846557,3897.864763520815,4006.1387847297265,3740372,4054.0112548828124,4011.77188156557,4079.3843007688683,31.163510665500738,-67.61241920329849,-66.9496924839956
2024-11-01,3921.684814453125,3936.203375700577,3913.662790294584,3927.2463058287503,154895,4041.3283569335936,3997.91233277904,4067.7028573380726,34.39518737801265,-69.79052455903275,-67.51785889900304
2024-11-04,3901.949462890625,3929.2640448975253,3851.848217603721,3904.0658719887983,2269192,4026.6472900390627,3983.1488143346683,4055.4248281197433,34.37647901382958,-72.27601378507507,-68.46948987621745
2024-11-05,3909.03662109375,3923.4566554269013,3879.261266395641,3879.261266395641,967590,4013.2828857421873,3971.74693845145,4044.5812572289287,37.14154844112935,-72.83431877747853,-69.34245565646967
2024-11-06,4074.69580078125,4084.686443814856,3912.87545183105,3940.780715946805,3792017,4008.2161376953127,3987.5852249637273,4046.81196415873,53.409383094918525,-59.226739195002665,-67.31931236417627
2024-11-07,4085.769287109375,4139.80777036327,4020.952665320235,4104.274589912992,3724349,4004.957482910156,4002.6904652938274,4049.6976917847037,52.38708316821916,-47.00722649087629,-63.25689518951628
2024-11-08,4081.930419921875,4104.323455140882,4053.0408475923055,4089.8048938450424,1648039,4005.346154785156,4014.881227544296,4052.085301276346,56.171294510686764,-37.20407373204989,-58.046330898023
2024-11-11,4132.8193359375,4167.860359857493,4053.04078486624,4063.425535563547,1406487,4008.895458984375,4033.025551912481,4058.0656001401353,67.23748997064591,-25.040048227654097,-51.445074363949225
2024-11-12,4131.53955078125,4151.816417459889,4099.00832230913,4149.847798959433,1587640,4013.355322265625,4048.1815517384457,4063.50811500244,63.60616810415147,-15.326563263994103,-44.221372143958206
2024-11-13,4085.22802734375,4130.899880816483,4066.2305702818967,4112.542609268491,1098813,4016.5723388671877,4053.8810095238773,4065.1169973980923,60.03136775658854,-11.23598787421497,-37.624295290009556
2024-11-14,4080.84765625,4094.7265129104985,4051.8600369763685,4070.118781462719,1825432,4018.8805419921873,4058.0297244048193,4066.2822313871225,58.73973237309951,-8.252506982303203,-31.749937628468288
2024-11-18,3956.43115234375,4146.894998090364,3927.5908423676865,4146.894998090364,3313944,4013.784289550781,4042.3991748569624,4058.145114420947,44.03975650487529,-15.745939563984393,-28.54913801557151
2024-11-19,3976.16650390625,4067.3133968435627,3951.115881398178,3956.8246828361807,1776233,4011.8009033203125,4032.2095331722376,4052.072624753191,47.03979341302463,-19.86309158095355,-26.81192872864792
2024-11-21,4008.944091796875,4028.236409232463,3960.8604880090948,3981.432455552984,2384347,4014.6234130859375,4028.6302344991045,4048.877918608279,49.05888883481682,-20.247684109174315,-25.4990798047532
2024-11-22,4177.9990234375,4188.186720017956,3990.389589438143,4007.122846226611,3096553,4023.400988769531,4051.6100481819344,4058.4424448919244,70.23224811317944,-6.832396709990007,-21.765743185800563
2024-11-25,4247.39306640625,4260.189087034664,4185.480108874261,4212.843714585579,4052167,4036.551379394531,4081.7305125241364,4072.438787226319,72.44304121569495,9.291725297817266,-15.554249489077
2024-11-26,4284.4033203125,4298.085123579749,4242.373120582253,4253.249546195695,2060669,4051.07734375,4112.910944491577,4088.1398637512216,75.74032575614922,24.771080740355046,-7.4891834431905915
2024-11-27,4264.56884765625,4308.71521363045,4256.202219033572,4290.55499634484,1558993,4062.972705078125,4136.242929593834,4101.2086773738165,73.52476314663778,35.03425222001715,1.0155036894509566
2024-11-28,4178.29443359375,4271.853320530873,4166.5812490977505,4251.23184853607,2558544,4071.3221069335937,4142.712391747667,4106.918733390108,57.65955572627332,35.79365835755925,7.971134623072617
2024-11-29,4203.83740234375,4231.250512031332,4129.817151927626,4153.785179120677,2017425,4080.486047363281,4152.116239531681,4114.097894053341,58.54649483912994,38.01834547833914,13.980576794125923
2024-12-02,4209.5458984375,4220.914958216208,4163.676993000992,4203.000338296886,1670944,4095.6542358398438,4160.9515716710375,4121.168116600316,59.212655656874034,39.783455070721175,19.141152449444974
2024-12-03,4235.23681640625,4257.137698206271,4198.522271973675,4246.654900345047,2010905,4111.3318359375,4172.38007086107,4129.617649919274,57.67273727575412,42.762420941795426,23.865406147915067
2024-12-04,4286.076171875,4318.115726856116,4221.751465216019,4245.867042233743,3302642,4130.538171386719,4189.8717787093665,4141.207170064143,60.77704536430854,48.66460864522378,28.825246647376808
2024-12-05,4394.00537109375,4418.564078323639,4291.588189238375,4331.747813073262,3746747,4154.786608886719,4221.276946768502,4159.932962733003,69.82929353109027,61.34398403549949,35.328994125001344
2024-12-06,4375.74658203125,4394.940611577895,4343.510455484962,4383.128901087652,1842087,4169.839147949218,4245.0415060396945,4175.919156755095,68.60637854110944,69.1223492845993,42.087665156920934
2024-12-09,4382.29248046875,4399.271815609351,4346.266664568218,4360.933257388377,2066639,4184.665307617188,4266.157040567241,4191.206069622773,81.56414350588531,74.95097094446828,48.66032631443041
2024-12-10,4363.0,4423.288944687637,4342.871163165953,4356.700516597411,2087828,4198.718786621093,4281.05595740305,4203.931545947012,78.69029968848389,77.12441145603862,54.35314334275205
2024-12-11,4357.97998046875,4378.847047235939,4337.850664985335,4362.310844845357,1635256,4209.976818847656,4292.890422490082,4215.34254109677,76.99860139543193,77.5478813933114,58.99209095286392
2024-12-12,4385.048828125,4414.6271298014035,4356.5528821629905,4360.539142507212,1914642,4222.652282714844,4307.068638741607,4227.913377172935,70.52395279139465,79.15526156867236,63.02472507602561
2024-12-13,4403.701171875,4424.371666662094,4325.448584466717,4365.362613963178,1967048,4238.575939941406,4321.935182300591,4240.934695299014,67.22712953106888,81.00048700157731,66.61987746113596
2024-12-16,4345.92236328125,4404.783863782896,4328.007742805228,4389.034915890042,1646224,4251.829675292969,4325.625517836077,4248.711559593994,56.48337307684786,76.91395824208303,68.67869361732537
2024-12-17,4260.58251953125,4363.393811274363,4250.247272573856,4340.8037221053055,3225027,4267.037243652344,4315.618902712257,4249.590889959716,49.630856156888846,66.02801275254114,68.14855744436852
2024-12-18,4279.62890625,4293.556785484744,4222.2928946144,4244.046224337432,1575404,4282.210363769531,4310.081980179602,4251.815928203441,60.71836210217959,58.26605197616118,66.17205635072705
2024-12-19,4204.87060546875,4295.525583873814,4195.126039979421,4214.812225056753,3015763,4292.006689453125,4293.895614839471,4248.338496889761,50.09897914889158,45.55711794971012,62.04906867052367
2024-12-20,4104.86474609375,4313.24321027579,4087.3442333797852,4261.074819097192,4116989,4288.3499755859375,4264.813942724744,4237.710811645612,41.506283908582425,27.103131079132254,55.05988115224539
2024-12-23,4093.052978515625,4150.832123971284,4050.3340530174855,4134.147889868673,2195338,4280.632971191406,4238.389179000264,4226.995416598947,38.19753187498302,11.393762401317872,46.326657402059894
2024-12-24,4113.92041015625,4151.816315358072,4093.0528623167015,4093.0528623167015,1181886,4272.108825683594,4219.2401376396465,4218.619490195784,34.96130439010908,0.6206474438622536,37.18545541042037
2024-12-26,4103.68359375,4134.049628782047,4078.140577688001,4113.920313335754,1208464,4264.064562988281,4201.462207810469,4210.105720088689,19.419442638599733,-8.643512278219532,28.01966187269239
2024-12-27,4099.50048828125,4115.347963377728,4082.1765493053435,4097.679420039338,858100,4260.124865722656,4185.775789421359,4201.912739954804,20.012879972437915,-16.136950533445088,19.188339391464893
2024-12-30,4093.545166015625,4133.409691121346,4047.479684808028,4085.8677460209447,1527169,4254.61025390625,4171.586462743554,4193.885512255606,18.615604986862024,-22.29904951205208,10.890861610761501
2024-12-31,4030.549560546875,4074.9912673216186,3968.7841551770334,4070.1187442915557,1555429,4245.660437011718,4149.8884777902185,4181.786552869774,17.000502607792882,-31.898075079555383,2.3330742726981244
2025-01-01,4047.9228515625,4069.134524093068,4021.346260950125,4030.1557808587904,763161,4236.294738769531,4134.2014583705695,4171.870723143309,19.959996934485986,-37.66926477273955,-5.667393536389411
2025-01-02,4110.2294921875,4117.365734495675,4032.6661128651804,4055.3542496108485,1720835,4227.502404785157,4130.513463573174,4167.304706035471,25.075857817739305,-36.791242462297305,-11.89216332157099
2025-01-03,4035.5693359375,4114.36357856104,4028.088729938378,4114.36357856104,1791953,4209.580603027343,4115.906674706147,4157.546530472659,19.692070204777337,-41.63985576651157,-17.84170181055911
2025-01-06,4030.746337890625,4084.538741733885,4002.5949975020426,4041.081584910857,2085593,4192.330590820313,4102.805084426836,4148.15392361473,21.57316355107055,-45.348839187893645,-23.343129286026016
2025-01-07,3965.093017578125,4075.3849175960827,3948.605837566856,4050.3835586581686,2669054,4171.470617675781,4081.618612603958,4134.593856500907,22.367475983282475,-52.97524389694945,-29.269552208210705
2025-01-08,4043.93603515625,4061.259974116957,3954.708497578382,3971.5893051277485,2181277,4155.517419433594,4075.821292996618,4127.8784623272295,30.17633936271747,-52.05716933061149,-33.827075632690864
2025-01-09,3975.4775390625,4072.8256284632957,3962.140100567154,4036.6522632657784,2392472,4136.392297363282,4060.3837923913693,4116.5895050483605,30.499551710969797,-56.20571265699118,-38.30280303755093
2025-01-10,4198.71875,4229.576941801279,4104.569664256768,4134.098942416888,7894300,4127.075793457031,4081.666093561928,4122.673152822556,56.59634473282149,-41.007059260628466,-38.84365428216644
2025-01-13,4223.76953125,4255.119877078866,4161.068839592267,4178.392778567286,4003771,4118.079211425781,4103.528160898554,4130.161773446812,59.019311297002616,-26.633612548257588,-36.40164593538467
2025-01-14,4166.6298828125,4246.211378062048,4152.8495539595815,4234.498194661013,3441709,4109.114587402344,4113.236118116084,4132.863114881307,53.463533896102646,-19.62699676522334,-33.0467161013524
2025-01-15,4182.9208984375,4189.663513268121,4141.432357556204,4151.81662842586,1653474,4105.231506347656,4123.9568535501485,4136.5710988484325,55.16557547792031,-12.614245298284004,-28.960221940738727
2025-01-16,4140.2998046875,4226.62391813247,4126.0768244014525,4193.1574036432985,2637705,4098.265051269531,4126.471153725126,4136.847299280956,52.532820850144134,-10.37614555582968,-25.243406663756918
2025-01-17,4124.2998046875,4160.60009765625,4100.0498046875,4159.89990234375,1761466,4094.2365112304688,4126.13710002703,4135.917855236996,51.88572961453699,-9.780755209965719,-22.15087637299868
2025-01-20,4077.800048828125,4145.7998046875,4068.10009765625,4145.7998046875,1287799,4092.8832763671876,4118.700630611814,4131.612832540042,52.956994340186505,-12.91220192822857,-20.30314148404466
2025-01-21,4035.85009765625,4111.0,4030.0,4095.300048828125,1971591,4090.0231323242188,4105.954394772496,4124.519296622724,49.26701909040997,-18.564901850228125,-19.95549355728135
2025-01-22,4156.60009765625,4163.14990234375,4044.199951171875,4050.0,2409223,4092.157116699219,4113.746041369996,4126.895652254837,52.62877443256871,-13.149610884840513,-18.594317022793184
2025-01-23,4145.4501953125,4191.35009765625,4140.0498046875,4168.0,1822998,4094.2454467773437,4118.623603514997,4128.2700628517005,56.71256731627958,-9.646459336703629,-16.804745485575275
2025-01-24,4152.35009765625,4178.0,4104.0,4104.0,1910099,4096.887927246094,4123.812294921344,4130.0537691335185,57.409910546524586,-6.24147421217458,-14.692091230895137
2025-01-27,4065.14990234375,4156.35009765625,4041.050048828125,4102.0,1551470,4095.4681640625,4114.787311447868,4125.246075297239,55.940950144974764,-10.45876384937128,-13.845425754590368
